dataset_name,filename,image_path,mask_path,orig_width,orig_height,export_width,export_height,dice,hd95,ece,is_good_case,pred_threshold,prob_min,prob_max,prob_mean,prob_std,prob_p95,prob_p99,pred_positive_pixels,pred_positive_fraction,pred_has_positive,high_conf_pixels_0p9,high_conf_fraction_0p9,fg_prob_mean,fg_prob_max,fg_prob_p95,num_components,total_component_area,largest_component_area,largest_component_fraction,largest_component_ratio,mean_component_area,largest_component_bbox_xmin,largest_component_bbox_ymin,largest_component_bbox_xmax,largest_component_bbox_ymax,score_max_prob,score_area,score_fg_mean,screen_score
Malignant_ultrasound,PKTN_comprehensive_test_1211.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1211.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1211.png,371,373,371,373,0.7869862914085388,5.0,0.0017090211622416973,True,0.5,9.031539622075813e-14,0.9999017715454102,0.00583216967061162,0.07359771430492401,4.092894323548532e-06,7.184137575677425e-05,822,0.005940035987079338,True,691,0.00499338791614577,0.9327244162559509,0.9999017715454102,0.9998758941888809,1,822,822,0.005940035987079338,1.0,822.0,178,90,207,126,0.9999017715454102,0.005940035987079338,0.9327244162559509,0.005540416598587917
Malignant_ultrasound,PKTN_comprehensive_test_1283.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1283.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1283.png,680,616,680,616,0.8695665001869202,20.59126091003418,0.02820485085248947,True,0.5,1.6122816623442837e-11,0.9999984502792358,0.10676665604114532,0.3042614459991455,0.9998020529747009,0.999992311000824,44718,0.10675611153552331,True,42381,0.10117694805194805,0.9813010692596436,0.9999984502792358,0.9999960660934448,1,44718,44718,0.10675611153552331,1.0,44718.0,204,91,434,340,0.9999984502792358,0.10675611153552331,0.9813010692596436,0.10475988639981079
Malignant_ultrasound,PKTN_comprehensive_test_1296.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1296.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1296.png,680,616,680,616,6.250781007111073e-05,150.9594268798828,0.037489134818315506,False,0.5,4.753485799424695e-12,0.9999684691429138,0.007341255433857441,0.08174923062324524,5.364276203181341e-05,0.031139911636711554,2961,0.007068850267379679,True,2604,0.006216577540106952,0.9598008394241333,0.9999684691429138,0.9999623894691467,1,2961,2961,0.007068850267379679,1.0,2961.0,268,300,321,368,0.9999684691429138,0.007068850267379679,0.9598008394241333,0.006784688420394525
Malignant_ultrasound,PKTN_comprehensive_test_1319.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1319.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1319.png,624,564,624,564,0.7107852697372437,8.246211051940918,0.00363167654722929,True,0.5,2.0273527648329015e-11,0.9999836087226868,0.007261414080858231,0.08227768540382385,6.452707566495519e-06,0.0010471676243469646,2576,0.007319512638661575,True,2217,0.0062994408074195304,0.9489426016807556,0.9999836087226868,0.99997778236866,1,2576,2576,0.007319512638661575,1.0,2576.0,212,192,261,256,0.9999836087226868,0.007319512638661575,0.9489426016807556,0.006945797366366688
Malignant_ultrasound,PKTN_comprehensive_test_1335.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1335.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1335.png,882,524,882,524,0.8879720568656921,6.0,0.003593095811083913,True,0.5,6.892524745394368e-12,0.9999878406524658,0.019950181245803833,0.13678056001663208,2.7135126947541685e-05,0.9997887605428696,9256,0.020027349362136713,True,8386,0.018144916999878833,0.965968668460846,0.9999878406524658,0.9999858886003494,1,9256,9256,0.020027349362136713,1.0,9256.0,591,213,692,329,0.9999878406524658,0.020027349362136713,0.965968668460846,0.019345791996143374
Malignant_ultrasound,PKTN_comprehensive_test_1407.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1407.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1407.png,712,493,712,493,0.8589813709259033,4.0,0.0009393824730068445,True,0.5,2.7729660581621296e-11,0.9999708533287048,0.005673358682543039,0.07250689715147018,1.5139017932597199e-06,5.359532842703495e-05,2012,0.00573193244752376,True,1691,0.004817444219066937,0.941444456577301,0.9999708533287048,0.9999640852212905,1,2012,2012,0.00573193244752376,1.0,2012.0,337,205,384,259,0.9999708533287048,0.00573193244752376,0.941444456577301,0.005396296028196805
Malignant_ultrasound,PKTN_comprehensive_test_1415.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1415.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1415.png,680,615,680,615,0.9292393922805786,2.0,0.0019721360877156258,True,0.5,9.578934867526812e-12,0.9999953508377075,0.01852726750075817,0.13230393826961517,1.2543209777504666e-05,0.9999324679374695,7758,0.01855093256814921,True,7111,0.017003825920612146,0.9702726602554321,0.9999953508377075,0.9999939203262329,1,7758,7758,0.01855093256814921,1.0,7758.0,295,250,388,351,0.9999953508377075,0.01855093256814921,0.9702726602554321,0.01799946269311727
Malignant_ultrasound,PKTN_comprehensive_test_1421.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1421.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1421.png,998,589,998,589,0.9189954996109009,14.0,0.03727341815829277,True,0.5,1.8563511730400328e-13,0.9999998807907104,0.28707155585289,0.44708237051963806,0.9999992847442627,0.9999998211860657,168575,0.2867789909190197,True,162894,0.2771145006481554,0.9885231852531433,0.9999998807907104,0.9999997615814209,1,168575,168575,0.2867789909190197,1.0,168575.0,188,66,824,383,0.9999998807907104,0.2867789909190197,0.9885231852531433,0.28348768156695164
Malignant_ultrasound,PKTN_comprehensive_test_1422.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1422.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1422.png,998,589,998,589,0.9277478456497192,10.816654205322266,0.0312507338821888,True,0.5,1.4685740687761517e-12,0.9999997615814209,0.2803528308868408,0.44318026304244995,0.9999991059303284,0.9999996423721313,164782,0.28032635729863803,True,158287,0.269277094086305,0.9864840507507324,0.9999997615814209,0.9999996423721313,1,164782,164782,0.28032635729863803,1.0,164782.0,210,66,828,399,0.9999997615814209,0.28032635729863803,0.9864840507507324,0.2765374804801576
Malignant_ultrasound,PKTN_comprehensive_test_1435.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1435.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1435.png,680,616,680,616,0.887167751789093,7.0,0.0038393426220864058,True,0.5,8.012142923945198e-13,0.9999567270278931,0.02109180949628353,0.14086493849754333,2.450767033224107e-06,0.999768711924553,8855,0.021139705882352942,True,8100,0.01933728036669213,0.9697273373603821,0.9999567270278931,0.9999444484710693,1,8855,8855,0.021139705882352942,1.0,8855.0,325,160,440,255,0.9999567270278931,0.021139705882352942,0.9697273373603821,0.020499750697875727
Malignant_ultrasound,PKTN_comprehensive_test_1445.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1445.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1445.png,772,508,772,508,0.822310209274292,13.0,0.0029812108259648085,True,0.5,4.105532320358707e-12,0.9999899864196777,0.007997008040547371,0.08660788834095001,2.226093954504904e-06,0.002634525124449283,3140,0.008006609277467259,True,2748,0.007007058055566888,0.9563463926315308,0.9999899864196777,0.9999869465827942,1,3140,3140,0.008006609277467259,1.0,3140.0,407,200,475,260,0.9999899864196777,0.008006609277467259,0.9563463926315308,0.00765709189971596
Malignant_ultrasound,PKTN_comprehensive_test_1448.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1448.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1448.png,712,564,712,564,0.9259562492370605,4.0,0.0069724926725029945,True,0.5,8.925415961869021e-11,0.9999988079071045,0.07137376815080643,0.25225359201431274,0.9981591016054153,0.9999923306703568,28545,0.07108385130289266,True,26554,0.06612578691529206,0.9752890467643738,0.9999988079071045,0.9999974370002747,1,28545,28545,0.07108385130289266,1.0,28545.0,198,114,410,312,0.9999988079071045,0.07108385130289266,0.9752890467643738,0.06932730157753866
Malignant_ultrasound,PKTN_comprehensive_test_1451.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1451.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1451.png,908,555,908,555,0.8533430695533752,11.401754379272461,0.008124873973429203,True,0.5,9.373864878758909e-11,0.999962568283081,0.033458560705184937,0.17600373923778534,0.0009129276557359815,0.9998183017969131,16832,0.03340080168274001,True,15440,0.030638568083502005,0.9704506993293762,0.999962568283081,0.9999483823776245,1,16832,16832,0.03340080168274001,1.0,16832.0,382,137,543,279,0.999962568283081,0.03340080168274001,0.9704506993293762,0.03241383135117685
Malignant_ultrasound,PKTN_comprehensive_test_1456.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1456.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1456.png,712,564,712,564,0.9278244972229004,3.0,0.0023269359953701496,True,0.5,9.13773397226425e-12,0.9999789595603943,0.031173715367913246,0.1702016294002533,0.0004664759122533719,0.999859631061554,12601,0.031379492389831856,True,11473,0.028570503625786916,0.9671066999435425,0.9999789595603943,0.9999700784683228,1,12601,12601,0.031379492389831856,1.0,12601.0,293,106,429,221,0.9999789595603943,0.031379492389831856,0.9671066999435425,0.030347317331033793
Malignant_ultrasound,PKTN_comprehensive_test_153.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_153.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_153.png,280,360,280,360,0.9067461490631104,3.1622776985168457,0.01331338007003069,True,0.5,1.4214233089171469e-11,0.999995231628418,0.10473555326461792,0.2999821901321411,0.999643737077713,0.9999846816062927,10570,0.10486111111111111,True,9793,0.09715277777777778,0.9732109308242798,0.999995231628418,0.9999899864196777,1,10570,10570,0.10486111111111111,1.0,10570.0,83,115,234,205,0.999995231628418,0.10486111111111111,0.9732109308242798,0.10205197955171268
Malignant_ultrasound,PKTN_comprehensive_test_1538.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1538.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1538.png,616,477,616,477,0.9126079082489014,5.0,0.008810596540570259,True,0.5,9.466663564161593e-12,0.9999996423721313,0.06634004414081573,0.2447463423013687,0.9970863610506058,0.999995768070221,19497,0.0663542432410357,True,18265,0.062161371123635276,0.9770115613937378,0.9999996423721313,0.9999989867210388,1,19497,19497,0.0663542432410357,1.0,19497.0,179,124,338,281,0.9999996423721313,0.0663542432410357,0.9770115613937378,0.06482886279402417
Malignant_ultrasound,PKTN_comprehensive_test_1542.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1542.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1542.png,556,477,556,477,0.7998926043510437,28.17800521850586,0.025957273319363594,True,0.5,1.5110687224054176e-12,0.9999998807907104,0.08597061783075333,0.2758018672466278,0.9994824796915054,0.9999982118606567,22802,0.085976501817414,True,21447,0.08086738156644496,0.9786561727523804,0.9999998807907104,0.9999995231628418,1,22802,22802,0.085976501817414,1.0,22802.0,236,94,414,261,0.9999998807907104,0.085976501817414,0.9786561727523804,0.08414143421526846
Malignant_ultrasound,PKTN_comprehensive_test_1593.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1593.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1593.png,846,512,846,512,0.9275069832801819,2.0,0.0030774553306400776,True,0.5,4.742019494088923e-13,0.9999971389770508,0.030548319220542908,0.16906535625457764,9.093695007322727e-05,0.9999712997674942,13277,0.030652057476359337,True,12239,0.02825567006501182,0.9723190665245056,0.9999971389770508,0.9999944567680359,1,13277,13277,0.030652057476359337,1.0,13277.0,435,197,558,331,0.9999971389770508,0.030652057476359337,0.9723190665245056,0.029803579912469205
Malignant_ultrasound,PKTN_comprehensive_test_1632.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1632.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1632.png,811,512,811,512,0.5996993780136108,21.189620971679688,0.008723986335098743,False,0.5,8.2400111039993e-12,0.9998741745948792,0.015326585620641708,0.12010369449853897,2.2154017983666517e-06,0.999001846909523,6397,0.015405845406905056,True,5759,0.013869354963008632,0.9638354182243347,0.9998741745948792,0.9998422980308532,1,6397,6397,0.015405845406905056,1.0,6397.0,449,220,532,315,0.9998741745948792,0.015405845406905056,0.9638354182243347,0.01484869945086378
Malignant_ultrasound,PKTN_comprehensive_test_17.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_17.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_17.png,750,563,750,563,0.8882058262825012,8.0,0.006647187750786543,True,0.5,3.3562933682285134e-11,0.999998927116394,0.0326339527964592,0.17484132945537567,9.309626730100694e-05,0.999987781047821,13727,0.032509177027827116,True,12877,0.030496151568975727,0.9776651263237,0.999998927116394,0.9999984502792358,1,13727,13727,0.032509177027827116,1.0,13727.0,355,189,472,326,0.999998927116394,0.032509177027827116,0.9776651263237,0.03178308866559012
Malignant_ultrasound,PKTN_comprehensive_test_1709.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1709.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1709.png,610,478,610,478,0.9532707929611206,0.0,0.01523252110928297,True,0.5,1.6304806463307564e-11,0.9999997615814209,0.22794711589813232,0.4138979911804199,0.9999968409538269,0.9999993443489075,66449,0.22789285959256464,True,63669,0.2183585979834008,0.985210120677948,0.9999997615814209,0.9999992847442627,1,66449,66449,0.22789285959256464,1.0,66449.0,88,77,462,311,0.9999997615814209,0.22789285959256464,0.985210120677948,0.22452235170083326
Malignant_ultrasound,PKTN_comprehensive_test_1718.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/images/PKTN_comprehensive_test_1718.jpg,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/train_val_test/Superimposed_experiment/dataset_4/test/masks/PKTN_comprehensive_test_1718.png,616,478,616,478,0.9600055813789368,2.0,0.003623390104621649,True,0.5,2.989120756469177e-11,1.0,0.08826665580272675,0.2795286476612091,0.9999905616044998,0.9999998807907104,25999,0.08829742433298919,True,24525,0.08329144704667717,0.9799849390983582,1.0,1.0,1,25999,25999,0.08829742433298919,1.0,25999.0,204,39,393,209,1.0,0.08829742433298919,0.9799849390983582,0.0865301460075063
